year,id,country,date,tournament_stage,mp,fg,fga,x3p,x3pa,ft,fta,orb,trb,ast,stl,blk,tov,pf,pts,results,mov,fg_p,x3P_p,ft_p,tsa,ts_p,efg_p,tov_p
2014,2014090340,greece,2014-09-03,Group Play,200,33,66,5,23,5,9,6,34,23,8,4,9,22,76,W,11,0.5,0.21739130434782608,0.5555555555555556,69.96,0.5431675242995998,0.5378787878787878,11.398176291793314
2014,2014090341,finland,2014-09-03,Group Play,224,26,58,15,28,6,10,3,28,14,3,4,19,31,73,L,4,0.4482758620689655,0.5357142857142857,0.6,62.4,0.5849358974358975,0.5775862068965517,23.34152334152334
2014,2014090341,turkey,2014-09-03,Group Play,225,21,54,6,24,29,45,7,35,23,10,2,11,19,77,W,4,0.3888888888888889,0.25,0.6444444444444445,73.8,0.521680216802168,0.4444444444444444,12.971698113207548
2014,2014090342,france,2014-09-03,Group Play,200,27,69,5,25,5,8,11,32,10,4,0,13,22,64,L,24,0.391304347826087,0.2,0.625,72.52,0.441257584114727,0.427536231884058,15.201122544434051
2014,2014090342,spain,2014-09-03,Group Play,200,32,63,6,23,18,22,7,35,19,11,5,7,16,88,W,24,0.5079365079365079,0.2608695652173913,0.8181818181818182,72.68,0.6053935057787562,0.5555555555555556,8.785140562248996
2014,2014090343,egypt,2014-09-03,Group Play,200,25,60,7,22,16,22,10,27,11,5,3,15,17,73,L,15,0.4166666666666667,0.3181818181818182,0.7272727272727273,69.68,0.5238231917336394,0.475,17.713745866792628
2014,2014090343,iran,2014-09-03,Group Play,201,35,70,10,23,8,11,16,38,19,10,2,12,22,88,W,15,0.5,0.43478260869565216,0.7272727272727273,74.84,0.5879208979155531,0.5714285714285714,13.818516812528788
2014,2014090344,korea,2014-09-03,Group Play,200,18,48,4,17,9,10,3,19,14,1,5,17,14,49,L,30,0.375,0.23529411764705882,0.9,52.4,0.467557251908397,0.4166666666666667,24.495677233429394
2014,2014090344,lithuania,2014-09-03,Group Play,201,35,72,9,21,0,0,11,36,15,6,3,11,17,79,W,30,0.4861111111111111,0.42857142857142855,NaN,72,0.5486111111111112,0.5486111111111112,13.25301204819277
2014,2014090345,philippines,2014-09-03,Group Play,200,24,57,6,28,19,22,9,32,11,8,3,18,23,73,L,4,0.42105263157894735,0.21428571428571427,0.8636363636363636,66.68,0.5473905218956209,0.47368421052631576,21.256495040151155
2014,2014090345,puerto-rico,2014-09-03,Group Play,201,23,58,11,26,20,24,12,30,9,10,1,16,21,77,W,4,0.39655172413793105,0.4230769230769231,0.8333333333333334,68.56,0.5615519253208868,0.49137931034482757,18.921475875118258
2014,2014090346,new zealand,2014-09-03,Group Play,200,26,60,8,23,13,21,14,42,16,4,1,19,19,73,W,12,0.43333333333333335,0.34782608695652173,0.6190476190476191,69.24,0.5271519352975159,0.5,21.532184950135996
2014,2014090346,ukraine,2014-09-03,Group Play,200,24,62,6,17,7,9,5,21,12,10,0,14,20,61,L,12,0.3870967741935484,0.35294117647058826,0.7777777777777778,65.96,0.46240145542753186,0.43548387096774194,17.508754377188595
2014,2014090347,dominican republic,2014-09-03,Group Play,200,28,71,7,18,8,10,6,29,16,5,1,26,23,71,L,35,0.39436619718309857,0.3888888888888889,0.8,75.4,0.4708222811671087,0.44366197183098594,25.64102564102564
2014,2014090347,united states,2014-09-03,Group Play,200,44,78,6,21,12,19,10,41,28,17,8,16,18,106,W,35,0.5641025641025641,0.2857142857142857,0.631578947368421,86.36,0.6137100509495137,0.6025641025641025,15.631105900742478
2014,2014090448,angola,2014-09-04,Group Play,202,37,77,7,24,10,19,20,38,16,14,2,7,15,91,W,8,0.4805194805194805,0.2916666666666667,0.5263157894736842,85.36,0.5330365510777882,0.525974025974026,7.579038544824599
2014,2014090448,australia,2014-09-04,Group Play,200,31,61,14,25,7,9,9,28,21,3,1,18,19,83,L,8,0.5081967213114754,0.56,0.7777777777777778,64.96,0.6388546798029557,0.6229508196721312,21.69720347155256
2014,2014090449,dominican-republic,2014-09-04,Group Play,201,27,63,8,21,2,4,4,30,16,8,1,13,18,64,L,13,0.42857142857142855,0.38095238095238093,0.5,64.76,0.4941321803582458,0.49206349206349204,16.718106995884774
2014,2014090449,turkey,2014-09-04,Group Play,201,31,67,6,19,9,15,11,36,22,8,2,12,17,77,W,13,0.4626865671641791,0.3157894736842105,0.6,73.6,0.5230978260869565,0.5074626865671642,14.018691588785048
2014,2014090450,brazil,2014-09-04,Group Play,200,50,67,10,20,18,26,9,43,35,11,3,10,13,128,W,63,0.746268656716418,0.5,0.6923076923076923,78.44,0.815910249872514,0.8208955223880597,11.307100859339666
2014,2014090450,egypt,2014-09-04,Group Play,200,27,73,11,34,0,4,11,21,11,8,1,16,23,65,L,63,0.3698630136986301,0.3235294117647059,0,74.76,0.43472445157838413,0.4452054794520548,17.62891141472014
2014,2014090451,france,2014-09-04,Group Play,200,30,53,11,24,10,15,4,26,15,6,3,13,23,81,W,5,0.5660377358490566,0.4583333333333333,0.6666666666666666,59.6,0.6795302013422818,0.6698113207547169,17.906336088154273
2014,2014090451,iran,2014-09-04,Group Play,200,27,59,5,17,17,24,12,28,11,8,1,13,18,76,L,5,0.4576271186440678,0.29411764705882354,0.7083333333333334,69.56,0.5462909718228867,0.5,15.746124031007751
2014,2014090452,argentina,2014-09-04,Group Play,200,24,63,7,20,16,19,3,22,13,10,0,6,21,71,L,8,0.38095238095238093,0.35,0.8421052631578947,71.36,0.4974775784753363,0.4365079365079365,7.755946225439503
2014,2014090452,greece,2014-09-04,Group Play,201,29,58,6,15,15,16,8,41,13,3,8,13,22,79,W,8,0.5,0.4,0.9375,65.04,0.6073185731857318,0.5517241379310345,16.65812403895438
2014,2014090453,korea,2014-09-04,Group Play,200,23,49,6,19,19,23,4,18,17,6,6,13,14,71,L,16,0.46938775510204084,0.3157894736842105,0.8260869565217391,59.12,0.6004736129905278,0.5306122448979592,18.0255130338325
2014,2014090453,mexico,2014-09-04,Group Play,200,37,72,10,22,3,5,19,40,16,3,1,14,19,87,W,16,0.5138888888888888,0.45454545454545453,0.6,74.2,0.5862533692722371,0.5833333333333334,15.873015873015872
2014,2014090454,finland,2014-09-04,Group Play,200,22,55,3,15,18,20,6,27,13,8,3,9,20,65,L,2,0.4,0.2,0.9,63.8,0.5094043887147336,0.42727272727272725,12.362637362637363
2014,2014090454,new-zealand,2014-09-04,Group Play,200,26,60,7,19,8,12,10,33,15,1,1,14,19,67,W,2,0.43333333333333335,0.3684210526315789,0.6666666666666666,65.28,0.5131740196078431,0.49166666666666664,17.658930373360242
2014,2014090455,philippines,2014-09-04,Group Play,226,25,68,8,27,23,30,12,41,11,9,0,17,17,81,W,2,0.36764705882352944,0.2962962962962963,0.7666666666666667,81.2,0.4987684729064039,0.4264705882352941,17.311608961303463
2014,2014090455,senegal,2014-09-04,Group Play,226,29,71,8,34,13,17,10,37,21,11,5,15,23,79,L,2,0.4084507042253521,0.23529411764705882,0.7647058823529411,78.48,0.5033129459734964,0.4647887323943662,16.046213093709884
2014,2014090456,croatia,2014-09-04,Group Play,200,33,57,11,24,26,34,11,33,26,5,0,22,30,103,W,21,0.5789473684210527,0.4583333333333333,0.7647058823529411,71.96000000000001,0.715675375208449,0.6754385964912281,23.414218816517664
2014,2014090456,puerto-rico,2014-09-04,Group Play,200,29,63,11,26,13,20,10,21,12,10,1,16,29,82,L,21,0.4603174603174603,0.4230769230769231,0.65,71.8,0.5710306406685237,0.5476190476190477,18.223234624145785
2014,2014090457,lithuania,2014-09-04,Group Play,200,24,56,6,16,13,17,7,32,9,4,4,13,17,67,W,3,0.42857142857142855,0.375,0.7647058823529411,63.480000000000004,0.5277252678008821,0.48214285714285715,16.997907949790793
2014,2014090457,slovenia,2014-09-04,Group Play,200,26,65,6,25,6,10,9,28,12,6,3,9,22,64,L,3,0.4,0.24,0.6,69.4,0.4610951008645533,0.4461538461538462,11.479591836734693
2014,2014090458,serbia,2014-09-04,Group Play,200,26,64,7,19,14,20,9,31,15,8,1,18,26,73,L,16,0.40625,0.3684210526315789,0.7,72.8,0.5013736263736264,0.4609375,19.823788546255507
2014,2014090458,spain,2014-09-04,Group Play,200,28,59,8,23,25,28,7,34,16,10,3,17,25,89,W,16,0.4745762711864407,0.34782608695652173,0.8928571428571429,71.32,0.623948401570387,0.5423728813559322,19.2481884057971
2014,2014090459,ukraine,2014-09-04,Group Play,201,25,62,8,24,13,19,7,30,8,5,2,17,21,71,L,24,0.4032258064516129,0.3333333333333333,0.6842105263157895,70.36,0.5045480386583286,0.46774193548387094,19.45970695970696
2014,2014090459,united states,2014-09-04,Group Play,200,37,73,5,12,16,21,12,40,25,12,6,10,19,95,W,24,0.5068493150684932,0.4166666666666667,0.7619047619047619,82.24,0.5775778210116732,0.541095890410959,10.841283607979186
2014,2014090660,croatia,2014-09-06,Round of 16,200,25,67,6,25,8,12,8,34,10,6,2,10,21,64,L,5,0.373134328358209,0.24,0.6666666666666666,72.28,0.44272274488101826,0.417910447761194,12.153621779290228
2014,2014090660,france,2014-09-06,Round of 16,199,25,56,7,22,12,18,3,29,15,5,5,15,16,69,W,5,0.44642857142857145,0.3181818181818182,0.6666666666666666,63.92,0.5397371714643304,0.5089285714285714,19.00658895083629
2014,2014090661,mexico,2014-09-06,Round of 16,200,28,73,4,16,3,8,17,40,10,7,2,15,12,63,L,23,0.3835616438356164,0.25,0.375,76.52,0.4116570831155254,0.410958904109589,16.38986013986014
2014,2014090661,united states,2014-09-06,Round of 16,199,34,73,13,29,5,5,13,44,18,6,6,15,12,86,W,23,0.4657534246575342,0.4482758620689655,1,75.2,0.5718085106382979,0.5547945205479452,16.62971175166297
2014,2014090662,senegal,2014-09-06,Round of 16,200,21,59,2,11,12,19,13,34,9,4,0,20,24,56,L,33,0.3559322033898305,0.18181818181818182,0.631578947368421,67.36,0.4156769596199525,0.3728813559322034,22.893772893772894
2014,2014090662,spain,2014-09-06,Round of 16,203,34,59,7,23,14,24,8,31,21,9,13,11,21,89,W,33,0.576271186440678,0.30434782608695654,0.5833333333333334,69.56,0.639735480161012,0.635593220338983,13.65441906653426
2014,2014090663,dominican republic,2014-09-06,Round of 16,200,22,54,2,12,15,21,6,32,6,9,5,16,21,61,L,10,0.4074074074074074,0.16666666666666666,0.7142857142857143,63.24,0.4822896900695762,0.42592592592592593,20.19182231196365
2014,2014090663,slovenia,2014-09-06,Round of 16,200,28,64,6,26,9,12,6,29,12,7,1,16,24,71,W,10,0.4375,0.23076923076923078,0.75,69.28,0.5124133949191686,0.484375,18.76172607879925
2014,2014090764,argentina,2014-09-07,Round of 16,200,22,56,10,29,11,18,4,25,10,3,0,9,22,65,L,20,0.39285714285714285,0.3448275862068966,0.6111111111111112,63.92,0.5084480600750938,0.48214285714285715,12.342292923752057
2014,2014090764,brazil,2014-09-07,Round of 16,200,32,60,5,19,16,21,8,36,16,5,2,8,22,85,W,20,0.5333333333333333,0.2631578947368421,0.7619047619047619,69.24,0.6138070479491624,0.575,10.357327809425168
2014,2014090765,australia,2014-09-07,Round of 16,200,25,58,4,15,10,19,10,38,15,3,2,14,22,64,L,1,0.43103448275862066,0.26666666666666666,0.5263157894736842,66.36,0.4822182037371911,0.46551724137931033,17.421602787456447
2014,2014090765,turkey,2014-09-07,Round of 16,201,23,57,9,22,10,14,6,26,9,7,3,10,18,65,W,1,0.40350877192982454,0.4090909090909091,0.7142857142857143,63.16,0.5145661811272958,0.4824561403508772,13.66867140513942
2014,2014090766,greece,2014-09-07,Round of 16,199,24,55,9,24,15,18,5,25,16,8,2,14,25,72,L,18,0.43636363636363634,0.375,0.8333333333333334,62.92,0.5721551176096631,0.5181818181818182,18.200728029121166
2014,2014090766,serbia,2014-09-07,Round of 16,201,32,59,9,17,17,20,5,27,17,6,0,10,22,90,W,18,0.5423728813559322,0.5294117647058824,0.85,67.8,0.6637168141592921,0.6186440677966102,12.853470437017995
2014,2014090767,lithuania,2014-09-07,Round of 16,200,25,60,6,23,20,28,9,29,13,6,3,10,20,76,W,5,0.4166666666666667,0.2608695652173913,0.7142857142857143,72.32,0.5254424778761062,0.4666666666666667,12.147716229348884
2014,2014090767,new zealand,2014-09-07,Round of 16,201,26,62,6,22,13,17,9,28,12,7,1,14,28,71,L,5,0.41935483870967744,0.2727272727272727,0.7647058823529411,69.48,0.5109383995394358,0.46774193548387094,16.770483948251076
2014,2014090968,lithuania,2014-09-09,Quarterfinals,199,27,58,10,19,9,11,7,31,13,3,5,13,20,73,W,12,0.46551724137931033,0.5263157894736842,0.8181818181818182,62.84,0.5808402291534055,0.5517241379310345,17.14135021097046
2014,2014090968,turkey,2014-09-09,Quarterfinals,201,23,58,3,18,12,17,7,28,13,8,5,11,21,61,L,12,0.39655172413793105,0.16666666666666666,0.7058823529411765,65.48,0.465791081246182,0.4224137931034483,14.382845188284518
2014,2014090969,slovenia,2014-09-09,Quarterfinals,200,29,66,8,27,10,17,6,29,12,1,5,24,26,76,L,43,0.4393939393939394,0.2962962962962963,0.5882352941176471,73.48,0.517147523135547,0.5,24.620434961017644
2014,2014090969,united states,2014-09-09,Quarterfinals,200,46,92,9,19,18,27,22,51,21,12,7,11,22,119,W,43,0.5,0.47368421052631576,0.6666666666666666,103.88,0.5727762803234502,0.5489130434782609,9.575208913649025
2014,2014091070,brazil,2014-09-10,Quarterfinals,200,22,65,5,15,7,15,12,37,13,4,3,7,18,56,L,28,0.3384615384615385,0.3333333333333333,0.4666666666666667,71.6,0.3910614525139665,0.3769230769230769,8.9058524173028
2014,2014091070,serbia,2014-09-10,Quarterfinals,201,31,62,9,25,13,16,4,32,19,3,5,6,21,84,W,28,0.5,0.36,0.8125,69.04,0.608342989571263,0.5725806451612904,7.995735607675906
2014,2014091071,france,2014-09-10,Quarterfinals,200,22,56,6,24,15,20,13,44,14,4,2,13,22,65,W,13,0.39285714285714285,0.25,0.75,64.8,0.5015432098765432,0.44642857142857145,16.709511568123393
2014,2014091071,spain,2014-09-10,Quarterfinals,201,20,62,2,22,10,13,6,19,9,5,5,8,18,52,L,13,0.3225806451612903,0.09090909090909091,0.7692307692307693,67.72,0.383933845245127,0.3387096774193548,10.565240359218173
2014,2014091172,lithuania,2014-09-11,Semifinals,202,17,56,2,18,32,42,9,34,10,5,6,21,19,68,L,28,0.30357142857142855,0.1111111111111111,0.7619047619047619,74.48,0.4564983888292159,0.32142857142857145,21.994134897360702
2014,2014091172,united states,2014-09-11,Semifinals,198,38,80,9,24,11,20,14,43,14,9,4,15,27,96,W,28,0.475,0.375,0.55,88.8,0.5405405405405406,0.53125,14.450867052023122
2014,2014091273,france,2014-09-12,Semifinals,200,29,63,15,33,12,14,7,28,17,6,2,12,20,85,L,5,0.4603174603174603,0.45454545454545453,0.8571428571428571,69.16,0.6145170618854829,0.5793650793650794,14.785608674223756
2014,2014091273,serbia,2014-09-12,Semifinals,199,32,56,8,15,18,25,2,26,19,6,2,8,18,90,W,5,0.5714285714285714,0.5333333333333333,0.72,67,0.6716417910447762,0.6428571428571429,10.666666666666666
2014,2014091374,france,2014-09-13,Semifinals,199,32,57,7,20,24,33,8,28,12,4,2,7,25,95,W,2,0.5614035087719298,0.35,0.7272727272727273,71.52,0.6641498881431768,0.6228070175438597,8.91492613346918
2014,2014091374,lithuania,2014-09-13,Semifinals,200,31,67,7,17,24,28,12,32,12,3,1,6,28,93,L,2,0.4626865671641791,0.4117647058823529,0.8571428571428571,79.32,0.5862329803328291,0.5149253731343284,7.032348804500704
2014,2014091475,serbia,2014-09-14,Semifinals,199,36,75,5,25,15,21,7,23,20,3,1,10,27,92,L,37,0.48,0.2,0.7142857142857143,84.24,0.5460588793922128,0.5133333333333333,10.611205432937183
2014,2014091475,united states,2014-09-14,Semifinals,201,45,78,15,30,24,29,10,36,16,4,7,8,25,129,W,37,0.5769230769230769,0.5,0.8275862068965517,90.76,0.7106654914059056,0.6730769230769231,8.100445524503847
2016,201608060,australia,2016-08-06,Group A,201,35,70,7,22,10,15,8,31,29,11,2,7,21,87,W,21,0.5,0.3181818181818182,0.6666666666666666,76.6,0.5678851174934726,0.55,8.373205741626794
2016,201608060,france,2016-08-06,Group A,199,24,57,4,14,14,16,5,29,12,6,5,16,20,66,L,21,0.42105263157894735,0.2857142857142857,0.875,64.04,0.5153029356652092,0.45614035087719296,19.99000499750125
2016,201608061,serbia,2016-08-06,Group A,200,32,56,6,17,16,21,11,38,22,7,3,16,22,86,W,24,0.5714285714285714,0.35294117647058826,0.7619047619047619,65.24,0.6591048436542,0.625,19.694731659281143
2016,201608061,venezuela,2016-08-06,Group A,199,23,63,4,22,12,17,12,23,15,8,1,11,22,62,L,24,0.36507936507936506,0.18181818181818182,0.7058823529411765,70.48,0.4398410896708286,0.3968253968253968,13.500245459008346
2016,201608062,china,2016-08-06,Group A,201,20,56,5,17,17,24,4,24,16,7,2,23,33,62,L,57,0.35714285714285715,0.29411764705882354,0.7083333333333334,66.56,0.4657451923076923,0.4017857142857143,25.681107637338098
2016,201608062,united states,2016-08-06,Group A,200,38,74,10,27,33,45,16,47,31,15,3,9,19,119,W,57,0.5135135135135135,0.37037037037037035,0.7333333333333333,93.8,0.6343283582089553,0.581081081081081,8.754863813229573
2016,201608073,argentina,2016-08-07,Group B,202,33,72,15,34,13,19,12,40,18,11,4,15,20,94,W,28,0.4583333333333333,0.4411764705882353,0.6842105263157895,80.36,0.584868093578895,0.5625,15.729865771812081
2016,201608073,nigeria,2016-08-07,Group B,201,24,62,4,25,14,17,4,33,12,5,5,21,22,66,L,28,0.3870967741935484,0.16,0.8235294117647058,69.48,0.4749568221070811,0.41935483870967744,23.209549071618035
2016,201608074,brazil,2016-08-07,Group B,200,26,56,2,14,22,35,10,32,12,8,2,12,23,76,L,6,0.4642857142857143,0.14285714285714285,0.6285714285714286,71.4,0.5322128851540616,0.48214285714285715,14.388489208633093
2016,201608074,lithuania,2016-08-07,Group B,200,29,58,9,24,15,18,7,32,23,6,3,17,29,82,W,6,0.5,0.375,0.8333333333333334,65.92,0.6219660194174758,0.5775862068965517,20.50168837433671
2016,201608075,croatia,2016-08-07,Group B,201,23,56,6,24,20,25,10,41,16,3,3,12,20,72,W,2,0.4107142857142857,0.25,0.8,67,0.5373134328358209,0.4642857142857143,15.189873417721518
2016,201608075,spain,2016-08-07,Group B,201,25,63,11,32,9,12,6,27,17,8,0,10,22,70,L,2,0.3968253968253968,0.34375,0.75,68.28,0.5125951962507322,0.48412698412698413,12.774655084312723
2016,201608086,australia,2016-08-08,Group A,201,30,61,9,25,26,31,8,34,25,4,3,13,24,95,W,15,0.4918032786885246,0.36,0.8387096774193549,74.64,0.6363879957127545,0.5655737704918032,14.833409402099498
2016,201608086,serbia,2016-08-08,Group A,200,27,69,5,22,21,26,12,34,23,6,0,8,21,80,L,15,0.391304347826087,0.22727272727272727,0.8076923076923077,80.44,0.4972650422675286,0.427536231884058,9.045680687471732
2016,201608087,china,2016-08-08,Group A,201,23,60,4,19,10,15,3,16,14,14,3,11,32,60,L,28,0.38333333333333336,0.21052631578947367,0.6666666666666666,66.6,0.4504504504504505,0.4166666666666667,14.175257731958764
2016,201608087,france,2016-08-08,Group A,201,29,48,6,13,24,31,11,38,21,5,8,23,21,88,W,28,0.6041666666666666,0.46153846153846156,0.7741935483870968,61.64,0.7138221933809215,0.6666666666666666,27.17391304347826
2016,201608088,united states,2016-08-08,Group A,201,36,66,9,22,32,38,12,40,24,6,1,11,23,113,W,44,0.5454545454545454,0.4090909090909091,0.8421052631578947,82.72,0.683027079303675,0.6136363636363636,11.737089201877934
2016,201608088,venezuela,2016-08-08,Group A,199,22,64,5,18,20,25,10,24,15,8,2,14,29,69,L,44,0.34375,0.2777777777777778,0.8,75,0.46,0.3828125,15.730337078651685
2016,201608099,brazil,2016-08-09,Group B,200,23,60,4,15,16,21,7,33,19,3,1,10,31,66,W,1,0.38333333333333336,0.26666666666666666,0.7619047619047619,69.24,0.4766031195840555,0.4166666666666667,12.619888944977285
2016,201608099,spain,2016-08-09,Group B,201,19,52,5,19,22,33,8,35,12,6,5,13,23,65,L,1,0.36538461538461536,0.2631578947368421,0.6666666666666666,66.52,0.4885748647023452,0.41346153846153844,16.348088531187123
2016,2016080910,argentina,2016-08-09,Group B,200,31,70,12,32,16,24,10,35,17,5,4,14,21,90,W,8,0.44285714285714284,0.375,0.6666666666666666,80.56,0.5585898709036743,0.5285714285714286,14.805414551607445
2016,2016080910,croatia,2016-08-09,Group B,199,30,70,9,31,13,21,10,40,24,5,3,13,22,82,L,8,0.42857142857142855,0.2903225806451613,0.6190476190476191,79.24,0.5174154467440687,0.4928571428571429,14.09366869037294
2016,2016080911,lithuania,2016-08-09,Group B,201,32,65,8,20,17,20,10,34,23,8,6,12,16,89,W,9,0.49230769230769234,0.4,0.85,73.8,0.6029810298102981,0.5538461538461539,13.986013986013987
2016,2016080911,nigeria,2016-08-09,Group B,201,31,65,10,23,8,10,4,22,16,6,4,14,22,80,L,9,0.47692307692307695,0.43478260869565216,0.8,69.4,0.57636887608069165,0.5538461538461539,16.786570743405274
2016,2016081012,china,2016-08-10,Group A,201,22,45,2,11,22,33,7,23,9,7,3,15,20,68,L,4,0.4888888888888889,0.18181818181818182,0.6666666666666666,59.519999999999996,0.571236559139785,0.5111111111111111,20.128824476650564
2016,2016081012,venezuela,2016-08-10,Group A,199,24,53,6,17,18,21,10,24,21,8,1,13,27,72,W,4,0.4528301886792453,0.35294117647058826,0.8571428571428571,62.24,0.5784061696658097,0.5094339622641509,17.278043593833065
2016,2016081013,france,2016-08-10,Group A,200,25,54,7,16,19,24,6,28,20,11,2,13,19,76,W,1,0.46296296296296297,0.4375,0.7916666666666666,64.56,0.5885997521685253,0.5277777777777778,16.76121712222795
2016,2016081013,serbia,2016-08-10,Group A,200,28,60,9,24,10,14,4,28,22,8,3,15,24,75,L,1,0.4666666666666667,0.375,0.7142857142857143,66.16,0.566807738814994,0.5416666666666666,18.482010842779694
2016,2016081014,australia,2016-08-10,Group A,199,33,66,7,21,15,18,4,33,23,4,4,15,25,88,L,10,0.5,0.3333333333333333,0.8333333333333334,73.92,0.5952380952380952,0.553030303030303,16.869095816464238
2016,2016081014,united states,2016-08-10,Group A,200,34,87,17,39,13,18,16,39,17,7,4,7,24,98,W,10,0.39080459770114945,0.4358974358974359,0.7222222222222222,94.92,0.5162241887905604,0.4885057471264368,6.868131868131868
2016,2016081115,argentina,2016-08-11,Group B,201,25,66,7,26,16,28,5,28,11,8,3,6,23,73,L,8,0.3787878787878788,0.2692307692307692,0.5714285714285714,78.32,0.46603677221654755,0.4318181818181818,7.115749525616699
2016,2016081115,lithuania,2016-08-11,Group B,201,29,65,7,24,16,19,8,47,12,5,2,15,25,81,W,8,0.4461538461538462,0.2916666666666667,0.8421052631578947,73.36,0.552071973827699,0.5,16.976007243096422
2016,2016081116,brazil,2016-08-11,Group B,200,28,68,10,26,10,13,11,28,22,7,0,9,20,76,L,4,0.4117647058823529,0.38461538461538464,0.7692307692307693,73.72,0.5154639175257733,0.4852941176470588,10.880077369439071
2016,2016081116,croatia,2016-08-11,Group B,200,27,52,11,22,15,17,7,32,18,4,1,15,17,80,W,4,0.5192307692307693,0.5,0.8823529411764706,59.480000000000004,0.6724949562878278,0.625,20.139634801288935
2016,2016081117,nigeria,2016-08-11,Group B,201,29,63,13,35,16,21,7,30,20,5,6,14,24,87,L,9,0.4603174603174603,0.37142857142857144,0.7619047619047619,72.24,0.6021594684385383,0.5634920634920635,16.233766233766236
2016,2016081117,spain,2016-08-11,Group B,199,33,68,9,26,21,26,11,39,23,5,2,11,22,96,W,9,0.4852941176470588,0.34615384615384615,0.8076923076923077,79.44,0.6042296072507553,0.5514705882352942,12.162759840778417
2016,2016081218,australia,2016-08-12,Group A,199,37,66,7,18,12,18,13,31,34,10,1,9,25,93,W,25,0.5606060606060606,0.3888888888888889,0.6666666666666666,73.92,0.6290584415584416,0.6136363636363636,10.85383502170767
2016,2016081218,china,2016-08-12,Group A,201,22,45,3,11,21,27,5,21,19,4,3,16,22,68,L,25,0.4888888888888889,0.2727272727272727,0.7777777777777778,56.88,0.5977496483825597,0.5222222222222223,21.953896816684964
2016,2016081219,serbia,2016-08-12,Group A,203,31,60,10,25,19,25,5,27,23,5,1,14,31,91,L,3,0.5166666666666667,0.4,0.76,71,0.6408450704225352,0.6,16.470588235294116
